slug,title,category,date,word_count,thin_flag,duplicate_cluster_id,cannibalization_group,internal_link_count,boilerplate_ratio,demand,label,reason
egypt-to-oman-visa-requirements-how-to-apply-2026,Egypt to Oman Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1394,,dup-001,,5,0.789,med,CUT,"templated doorway in dup-001 (n=284 near-dupes), med-demand, 79% boilerplate; noindex + remove/redirect"
egypt-to-portugal-visa-schengen-requirements-how-to-apply-2026,Egypt to Portugal Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1398,,dup-001,,5,0.797,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 80% boilerplate; noindex + remove/redirect"
egypt-to-qatar-visa-requirements-how-to-apply-2026,Egypt to Qatar Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1398,,dup-001,,5,0.893,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 89% boilerplate; noindex + remove/redirect"
egypt-to-saudi-arabia-visa-requirements-how-to-apply-2026,Egypt to Saudi Arabia Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1428,,dup-001,,5,0.48,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
egypt-to-singapore-visa-requirements-how-to-apply-2026,Egypt to Singapore Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1407,,dup-001,,5,0.889,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 89% boilerplate; noindex + remove/redirect"
egypt-to-south-korea-visa-requirements-how-to-apply-2026,Egypt to South Korea Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1430,,dup-001,,5,0.817,med,CUT,"templated doorway in dup-001 (n=284 near-dupes), med-demand, 82% boilerplate; noindex + remove/redirect"
egypt-to-spain-visa-schengen-requirements-how-to-apply-2026,Egypt to Spain Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1432,,dup-001,,5,0.882,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
egypt-to-switzerland-visa-schengen-requirements-how-to-apply-2026,Egypt to Switzerland Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1456,,dup-001,,5,0.83,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 83% boilerplate; noindex + remove/redirect"
egypt-to-thailand-visa-requirements-how-to-apply-2026,Egypt to Thailand Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1396,,dup-001,,5,0.891,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 89% boilerplate; noindex + remove/redirect"
egypt-to-turkey-visa-requirements-how-to-apply-2026,Egypt to Turkey Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1410,,dup-001,,5,0.884,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
egypt-to-united-arab-emirates-visa-requirements-how-to-apply-2026,Egypt to United Arab Emirates Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1406,,dup-001,,5,0.486,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
egypt-to-united-kingdom-visa-requirements-how-to-apply-2026,Egypt to United Kingdom Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1621,,dup-001,,5,0.517,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 52% boilerplate; noindex + remove/redirect"
egypt-to-united-states-visa-requirements-how-to-apply-2026,Egypt to United States Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1394,,dup-001,,5,0.492,high,DEEPEN,"high-demand route in template family dup-001 (n=284); rebuild as unique page, keep keyword"
egypt-to-vietnam-visa-requirements-how-to-apply-2026,Egypt to Vietnam Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1443,,dup-001,,5,0.798,med,CUT,"templated doorway in dup-001 (n=284 near-dupes), med-demand, 80% boilerplate; noindex + remove/redirect"
egypt-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Egypt Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1588,,dup-005,,4,0.046,med,CUT,"templated doorway in dup-005 (n=44 near-dupes), med-demand; noindex + remove/redirect"
egypt-visa-processing-time-from-india-how-long-it-really-takes-2026,Egypt Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1417,,dup-003,,3,0.034,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
egypt-visa-rule-changes-in-2026-what-travelers-need-to-know,Egypt Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1468,,dup-008,,9,0.366,med,CUT,"templated doorway in dup-008 (n=38 near-dupes), med-demand; noindex + remove/redirect"
employer-leave-letter-for-visa,Employer Leave Letter for Visa: How to Write One That Helps (2026),Document Help,2026-06-15,1391,,,,3,0.017,low,DEEPEN,"unique, 1391w, low-demand but linked; differentiate or fold later"
employment-letter-for-visa-format-sample-common-mistakes,"Employment Letter for a Visa: Format, Sample & Common Mistakes (2026)",Document Help,2026-06-15,1442,,dup-006,,6,0.394,low,CUT,"templated doorway in dup-006 (n=40 near-dupes), low-demand; noindex + remove/redirect"
employment-noc-letter-for-visa,Employment NOC Letter for Visa: How to Get One That Helps (2026 Guide),Document Help,2026-06-15,1418,,,,3,0.016,low,DEEPEN,"unique, 1418w, low-demand but linked; differentiate or fold later"
evisa-vs-visa-on-arrival-key-differences-explained-2026,e-Visa vs Visa on Arrival: Key Differences Explained (2026),Visa Guides,2026-06-15,1425,,dup-012,,6,0.423,low,CUT,"templated doorway in dup-012 (n=18 near-dupes), low-demand; noindex + remove/redirect"
express-vs-standard-visa-processing-key-differences-explained-2026,Express vs Standard Visa Processing: Key Differences Explained (2026),Visa Guides,2026-06-15,1471,,dup-012,,6,0.397,high,DEEPEN,"high-demand route in template family dup-012 (n=18); rebuild as unique page, keep keyword"
finland-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Finland Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1617,,dup-005,,4,0.066,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
flight-reservation-for-visa-format-sample-common-mistakes,"Flight Reservation for a Visa: Format, Sample & Common Mistakes (2026)",Document Help,2026-06-15,1425,,dup-006,,6,0.394,low,CUT,"templated doorway in dup-006 (n=40 near-dupes), low-demand; noindex + remove/redirect"
france-student-visa-financial-requirements-2026-proof-of-funds-explained,France Student Visa Financial Requirements 2026: Proof of Funds Explained,Visa Guides,2026-06-15,1480,,dup-020,,4,0.021,high,DEEPEN,"high-demand route in template family dup-020 (n=7); rebuild as unique page, keep keyword"
france-student-visa-for-bangladesh-students-2026-complete-step-by-step-guide,France Student Visa for Bangladesh Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1455,,dup-009,,8,0.38,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
france-student-visa-for-india-students-2026-complete-step-by-step-guide,France Student Visa for India Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1455,,dup-009,,8,0.38,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
france-student-visa-for-nigeria-students-2026-complete-step-by-step-guide,France Student Visa for Nigeria Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1455,,dup-009,,8,0.38,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
france-student-visa-for-pakistan-students-2026-complete-step-by-step-guide,France Student Visa for Pakistan Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1455,,dup-009,,8,0.38,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
france-student-visa-indians-2026,France Student Visa for Indian Students 2026: Complete Step-by-Step Guide,Visa Guides,2026-06-15,1347,,,,5,0.018,high,KEEP,"unique, 1347w, high-demand, 2% boilerplate; reasonable depth — leave as-is"
france-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"France Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1599,,dup-005,,4,0.066,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
france-visa-processing-time-from-bangladesh-how-long-it-really-takes-2026,France Visa Processing Time from Bangladesh: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
france-visa-processing-time-from-india-2026,France Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1418,,,cnb-008,7,0.018,high,MERGE,exact-target duplicate (cnb-008); redirect into canonical sibling
france-visa-processing-time-from-india-how-long-it-really-takes-2026,France Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1449,,dup-003,cnb-008,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
france-visa-processing-time-from-nigeria-how-long-it-really-takes-2026,France Visa Processing Time from Nigeria: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
france-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,France Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
france-visa-processing-time-from-philippines-how-long-it-really-takes-2026,France Visa Processing Time from Philippines: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
france-visa-refused-how-to-reapply-successfully-step-by-step,France Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
france-visa-rule-changes-in-2026-what-travelers-need-to-know,France Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1484,,dup-008,,9,0.375,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
georgia-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Georgia Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1582,,dup-005,,4,0.047,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
georgia-visa-processing-time-from-india-how-long-it-really-takes-2026,Georgia Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1440,,dup-003,,3,0.033,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
georgia-visa-rule-changes-in-2026-what-travelers-need-to-know,Georgia Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1471,,dup-008,,9,0.366,low,CUT,"templated doorway in dup-008 (n=38 near-dupes), low-demand; noindex + remove/redirect"
germany-job-seeker-visa-complete-requirements,Germany Job Seeker Visa 2026: The Complete Guide (Opportunity Card & Classic Route),Visa Guides,2026-05-06,2371,,,,5,0.0,high,KEEP,"unique, 2371w, high-demand, 0% boilerplate; reasonable depth — leave as-is"
germany-student-visa-financial-requirements-2026-proof-of-funds-explained,Germany Student Visa Financial Requirements 2026: Proof of Funds Explained,Visa Guides,2026-06-15,1459,,dup-020,,4,0.022,high,DEEPEN,"high-demand route in template family dup-020 (n=7); rebuild as unique page, keep keyword"
germany-student-visa-for-bangladesh-students-2026-complete-step-by-step-guide,Germany Student Visa for Bangladesh Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1446,,dup-009,,8,0.383,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
germany-student-visa-for-india-students-2026-complete-step-by-step-guide,Germany Student Visa for India Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1446,,dup-009,,8,0.383,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
germany-student-visa-for-nigeria-students-2026-complete-step-by-step-guide,Germany Student Visa for Nigeria Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1446,,dup-009,,8,0.383,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
germany-student-visa-for-pakistan-students-2026-complete-step-by-step-guide,Germany Student Visa for Pakistan Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1446,,dup-009,,8,0.383,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
germany-student-visa-indians-2026,Germany Student Visa for Indian Students 2026: Complete Step-by-Step Guide,Visa Guides,2026-06-15,1361,,,,5,0.018,high,KEEP,"unique, 1361w, high-demand, 2% boilerplate; reasonable depth — leave as-is"
germany-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Germany Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1598,,dup-005,,4,0.066,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
germany-visa-processing-time-from-bangladesh-how-long-it-really-takes-2026,Germany Visa Processing Time from Bangladesh: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
germany-visa-processing-time-from-india-2026,Germany Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1383,,,cnb-009,7,0.016,high,MERGE,exact-target duplicate (cnb-009); redirect into canonical sibling
germany-visa-processing-time-from-india-how-long-it-really-takes-2026,Germany Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1449,,dup-003,cnb-009,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
germany-visa-processing-time-from-nigeria-how-long-it-really-takes-2026,Germany Visa Processing Time from Nigeria: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
germany-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Germany Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
germany-visa-processing-time-from-philippines-how-long-it-really-takes-2026,Germany Visa Processing Time from Philippines: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
germany-visa-refused-how-to-reapply-successfully-step-by-step,Germany Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
germany-visa-rule-changes-in-2026-what-travelers-need-to-know,Germany Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1484,,dup-008,,9,0.375,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
germany-vs-canada-indian-students-2026,Germany vs Canada for Indian Students 2026: Which Should You Choose?,Visa Guides,2026-06-15,1501,,,,4,0.006,high,KEEP,"unique, 1501w, high-demand, 1% boilerplate; reasonable depth — leave as-is"
germany-vs-france-visa-for-bangladesh-which-is-easier-to-get-2026,Germany vs France Visa for Bangladesh: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1438,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
